"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.275018,
"OECD","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.126962,
"OECD","QGDP","TOT","PC_CHGPP","Q","1964-Q4",0.81695,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.655734,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.231972,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q3",1.522254,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.717334,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.630853,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q2",1.227323,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.981119,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.636059,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.099663,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.755787,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.265967,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.040833,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.854423,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.121766,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.982699,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.574049,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.289378,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.154833,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.242809,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.681599,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.832751,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q2",1.18422,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.332963,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.068276,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.853226,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.214255,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.33324,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.537645,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.506416,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.809203,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.251359,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.745223,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q1",2.335674,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.097886,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.3099,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.130269,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-0.458472,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.462646,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.011945,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.608868,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.541668,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q2",0.484206,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.045859,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.340022,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.632251,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q2",0.983487,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.850385,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.960378,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.910862,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.853815,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.866236,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.778246,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.82746,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q2",2.012865,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q3",0.874463,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.287617,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.543544,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.229487,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.528595,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.710229,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.58023,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-1.065113,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q3",0.254151,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.199438,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.038343,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.177358,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.596438,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.115576,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-0.367482,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.249915,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.180155,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.163528,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.755073,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.113386,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.282394,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.439618,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.414366,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q2",0.648306,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.225355,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.634205,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.947192,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.061511,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.175083,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.780278,
"OECD","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.422146,
"OECD","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.588871,
"OECD","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.643609,
"OECD","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.561379,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.280118,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.564711,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.120816,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.736392,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.774329,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.801812,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.016282,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.135448,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.278173,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.392257,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.928738,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.839559,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.995898,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.851353,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.295393,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q4",0.182749,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.065754,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.580018,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.210955,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.624624,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.843825,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.313861,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.491586,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.234579,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.146808,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.367143,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.392921,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.822661,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.945017,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.568116,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.981327,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.76697,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.234495,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.427266,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.748577,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.503387,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.640295,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.091604,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.707205,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.924052,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.685061,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.142729,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.943,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.901919,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.445319,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.545995,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.834147,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.872471,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.646717,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.748814,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.07255,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.437022,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.979123,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.245074,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.418813,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.573691,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.195734,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.247612,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.046651,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.203551,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.594931,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.714139,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.588299,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.292247,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.16726,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.563944,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.047061,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.047174,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.832541,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.639115,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.583578,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.5963,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.725695,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.744356,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.868555,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.722965,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.015312,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.693002,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.38341,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.933002,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.619299,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.716353,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.555573,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.671954,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.071924,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.036816,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.462567,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.153892,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.219391,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.156279,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.559358,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.886676,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.664679,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.066522,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.709097,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.637346,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.153748,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.358879,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.607217,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.485071,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.359946,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.181427,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.060636,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.016471,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.358001,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.432384,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.612736,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.557734,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.326676,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.405952,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.547078,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.547533,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.50463,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.552991,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.517475,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.370407,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.387833,
"NOR","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.76486,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.223773,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.66812,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1961-Q1",2.092318,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.621275,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.174078,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.743972,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1962-Q1",0.325072,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1962-Q2",0.498362,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1962-Q3",0.669292,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.837129,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1963-Q1",1.001036,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1963-Q2",1.05742,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.111931,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1963-Q4",1.16463,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.21533,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.28977,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.36121,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.429614,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.494926,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.241229,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.997207,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.760749,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.530171,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.945991,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.351787,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.742888,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",2.115153,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.548683,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.010316,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.490642,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",-0.018835,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.396581,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",0.808763,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.212764,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.603744,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.200889,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.813607,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.436963,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.06665,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.382576,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.695855,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",1.003665,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",1.303203,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.320492,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.336919,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.352475,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.367177,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.221701,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.0814,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",0.94567,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",0.813763,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.999672,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q3",1.180301,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.354833,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1974-Q1",1.52253,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.292527,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.071506,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1974-Q4",0.857811,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1975-Q1",0.649878,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1975-Q2",1.045184,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.429765,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.799407,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1976-Q1",2.150529,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.718176,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1976-Q3",1.308634,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.916126,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.535594,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.71005,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.881061,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.047887,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.532273,
"NOR","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.621141,
"NOR","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.200255,
"NOR","QGDP","TOT","PC_CHGPP","Q","1978-Q4",0.131496,
"NOR","QGDP","TOT","PC_CHGPP","Q","1979-Q1",-0.436683,
"NOR","QGDP","TOT","PC_CHGPP","Q","1979-Q2",2.990469,
"NOR","QGDP","TOT","PC_CHGPP","Q","1979-Q3",2.606776,
"NOR","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.897342,
"NOR","QGDP","TOT","PC_CHGPP","Q","1980-Q1",3.881122,
"NOR","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-2.042639,
"NOR","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-1.801674,
"NOR","QGDP","TOT","PC_CHGPP","Q","1980-Q4",2.159849,
"NOR","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.69329,
"NOR","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.414755,
"NOR","QGDP","TOT","PC_CHGPP","Q","1981-Q3",-1.247192,
"NOR","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.025376,
"NOR","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.700484,
"NOR","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.01014,
"NOR","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.029548,
"NOR","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.31991,
"NOR","QGDP","TOT","PC_CHGPP","Q","1983-Q1",1.892542,
"NOR","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.103038,
"NOR","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.382331,
"NOR","QGDP","TOT","PC_CHGPP","Q","1983-Q4",0.037613,
"NOR","QGDP","TOT","PC_CHGPP","Q","1984-Q1",2.682259,
"NOR","QGDP","TOT","PC_CHGPP","Q","1984-Q2",0.620605,
"NOR","QGDP","TOT","PC_CHGPP","Q","1984-Q3",2.895506,
"NOR","QGDP","TOT","PC_CHGPP","Q","1984-Q4",2.077038,
"NOR","QGDP","TOT","PC_CHGPP","Q","1985-Q1",1.960639,
"NOR","QGDP","TOT","PC_CHGPP","Q","1985-Q2",-1.373741,
"NOR","QGDP","TOT","PC_CHGPP","Q","1985-Q3",2.907102,
"NOR","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.965047,
"NOR","QGDP","TOT","PC_CHGPP","Q","1986-Q1",1.874826,
"NOR","QGDP","TOT","PC_CHGPP","Q","1986-Q2",-1.355889,
"NOR","QGDP","TOT","PC_CHGPP","Q","1986-Q3",2.610023,
"NOR","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.547412,
"NOR","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-0.418613,
"NOR","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.197273,
"NOR","QGDP","TOT","PC_CHGPP","Q","1987-Q3",-2.607582,
"NOR","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.813484,
"NOR","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-0.373109,
"NOR","QGDP","TOT","PC_CHGPP","Q","1988-Q2",-1.533114,
"NOR","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.84501,
"NOR","QGDP","TOT","PC_CHGPP","Q","1988-Q4",0.142992,
"NOR","QGDP","TOT","PC_CHGPP","Q","1989-Q1",-0.653719,
"NOR","QGDP","TOT","PC_CHGPP","Q","1989-Q2",1.179418,
"NOR","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.973069,
"NOR","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.699939,
"NOR","QGDP","TOT","PC_CHGPP","Q","1990-Q1",-0.363648,
"NOR","QGDP","TOT","PC_CHGPP","Q","1990-Q2",1.080373,
"NOR","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-0.983585,
"NOR","QGDP","TOT","PC_CHGPP","Q","1990-Q4",2.67772,
"NOR","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.848542,
"NOR","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.523118,
"NOR","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.244566,
"NOR","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.733496,
"NOR","QGDP","TOT","PC_CHGPP","Q","1992-Q1",2.126434,
"NOR","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.52135,
"NOR","QGDP","TOT","PC_CHGPP","Q","1992-Q3",1.310263,
"NOR","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.715822,
"NOR","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.657945,
"NOR","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.736098,
"NOR","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.992541,
"NOR","QGDP","TOT","PC_CHGPP","Q","1993-Q4",3.557924,
"NOR","QGDP","TOT","PC_CHGPP","Q","1994-Q1",-1.140224,
"NOR","QGDP","TOT","PC_CHGPP","Q","1994-Q2",2.329024,
"NOR","QGDP","TOT","PC_CHGPP","Q","1994-Q3",-1.358643,
"NOR","QGDP","TOT","PC_CHGPP","Q","1994-Q4",3.952128,
"NOR","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.781178,
"NOR","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.872518,
"NOR","QGDP","TOT","PC_CHGPP","Q","1995-Q3",2.356401,
"NOR","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.23368,
